"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.prot.int","GS.carb.int","GS.fgf21.serum","GS.creat.D2","p.GS.AUC.urea","p.GS.prot.int","p.GS.carb.int","p.GS.fgf21.serum","p.GS.creat.D2","MM.paleturquoise","p.MM.paleturquoise","MM.maroon","p.MM.maroon","MM.darkseagreen4","p.MM.darkseagreen4","MM.lightsteelblue1","p.MM.lightsteelblue1","MM.cyan","p.MM.cyan","MM.darkred","p.MM.darkred","MM.darkslateblue","p.MM.darkslateblue","MM.skyblue1","p.MM.skyblue1","MM.skyblue2","p.MM.skyblue2","MM.plum2","p.MM.plum2","MM.darkorange","p.MM.darkorange","MM.mediumorchid","p.MM.mediumorchid","MM.grey","p.MM.grey"
"ENSMUSG00000037816","ENSMUSG00000037816","Fbxw17","paleturquoise",0.00293440972138982,-0.065971231744127,-0.0475238405705853,0.0815538280791003,-0.0575254459540251,0.990203784772647,0.782289887394118,0.842294089089395,0.732497057043384,0.809635989871913,0.083754198644917,0.725543213224714,-0.0632856393047846,0.790960373927144,-0.0414399779674684,0.862285119743157,-0.0538613805309701,0.821568001693802,-0.16654313480625,0.48282181862175,0.174137910153649,0.462788659734468,0.0979890543301209,0.681076071748279,0.134649839111917,0.571402761352863,-0.114588896446929,0.630480872267024,0.0188853067341112,0.93701188016759,-0.0856898195997418,0.71944308952302,-0.0570703953836497,0.811115717859973,-0.122862813207308,0.605825007552516
"ENSMUSG00000006529","ENSMUSG00000006529","Itih1","paleturquoise",0.00880244269501117,-0.288820027215896,0.423259429520989,0.0811195450228546,-0.181849259291331,0.970619376025804,0.216829270731606,0.062955660599924,0.733871918257062,0.442890481038594,0.20291431390079,0.390888486068006,0.333416798862274,0.150841878204942,-0.157820941816834,0.50634790950287,-0.269577113410919,0.250392870821276,0.0931273982847158,0.69615791317604,-0.432352368669755,0.0569298594860092,0.183102707553803,0.439698968932737,0.0522129146370776,0.826948714636711,0.189686097371336,0.423136129399221,0.339133444081982,0.143534375438765,0.184496220102982,0.436165036497917,0.149304905245443,0.52983658684496,-0.018062212419003,0.939752261590047
"ENSMUSG00000075302","ENSMUSG00000075302","Erich2","paleturquoise",-0.295710974509012,0.120720772137715,-0.307963604347773,0.0791400247399363,0.247588486946129,0.205567465283562,0.612170309086928,0.186517114141176,0.74014854707461,0.29259182523842,0.488471961227372,0.0288661191099232,0.0262499746753435,0.91252603078356,-0.601632334644928,0.00501140205992605,-0.412085590949012,0.0710053912918795,0.0866343166472213,0.716472392150425,0.174718137784962,0.461275806934009,0.540481262892857,0.0138800898162144,-0.565858477966458,0.0093063644682523,-0.0922221187048295,0.698978641640377,-0.38430507895251,0.0943351097373724,0.238960287667918,0.310272886736109,0.627621033226042,0.0030511453436309,0.19678714296307,0.405651963899017
"ENSMUSG00000107597","ENSMUSG00000107597",NA,"paleturquoise",-0.0936243200351464,0.308210849187755,-0.616113303539649,-0.07895483718862,0.143838862637557,0.694611200807468,0.186145425570314,0.00382081378955818,0.740736553007587,0.545174289088755,0.32047960668881,0.168326002664661,-0.154231337723563,0.516187223093193,-0.403715509371549,0.0775224851043882,0.0736404175338354,0.757668674226499,0.28108345547099,0.22994758206673,0.422104259516824,0.0637543509563027,0.0410950953530999,0.863420906761975,-0.392453006561651,0.0869806357995678,-0.0558975508077568,0.814932392843058,-0.104791536745997,0.660168567345442,0.408625317251245,0.0736479009479273,0.394617069662102,0.0851004150964139,0.00854828363258391,0.971467367766199
"ENSMUSG00000081721","ENSMUSG00000081721","Gm13882","paleturquoise",-0.374162618453053,-0.0223045147220887,-0.219544718519531,0.0782873151805764,-0.027814947669975,0.104113454724285,0.925635719186267,0.352355017191131,0.742857209930831,0.90733188833857,0.676249325456994,0.00106200250678656,0.149647946099731,0.528880747825986,-0.642770548663558,0.00223845415522193,-0.401048721540334,0.0796894895088355,0.0205954831110409,0.931320292412612,0.270710268536883,0.248329588195836,0.413238907405714,0.0701406086988494,-0.297978944837211,0.201947547528383,0.158337836786466,0.504938537684486,0.0406002659175815,0.865050957322363,0.426185570288143,0.0609663141692925,0.484456720200151,0.0304116596126484,-0.0662787748525991,0.781298533938761
"ENSMUSG00000040485","ENSMUSG00000040485","Lrrc52","paleturquoise",0.0268853610896669,0.177690382271383,-0.516757284266554,-0.0779287642434016,0.141063689571539,0.910416760967734,0.453565903640014,0.0196491437609373,0.743997031480159,0.553037644949932,0.226739040779771,0.336393227182973,-0.222653857599774,0.345403949900878,-0.276137207464761,0.238599050241075,0.0817352212545358,0.731923031155076,0.205914297673323,0.383770316182021,0.349584622819057,0.130822918778306,0.0555994348430735,0.815903166541674,-0.285655016733176,0.222135080395079,-0.351396080047587,0.128703614066103,-0.32271963738965,0.165203589274782,0.286430506729165,0.220827270355625,0.309096165440214,0.184818612953155,0.206607671364244,0.382135507572275
"ENSMUSG00000024136","ENSMUSG00000024136","Dnase1l2","paleturquoise",-0.242809387337654,0.129369520255831,-0.193209069203349,0.0775656362742382,0.18754025068225,0.302307273425177,0.586717926714745,0.414412043623491,0.745151925914754,0.428497718054244,0.323632117890014,0.163943159861968,0.0134206920962489,0.955216927697525,-0.425281700286681,0.0615756662807957,-0.375652496330729,0.102632843105498,-0.0119472786137042,0.960129540532365,0.126699197675727,0.59452850626157,0.37863318606309,0.0997167064892621,-0.46101761392299,0.0407708949326087,0.595825655474842,0.00556766513648477,0.0434692697230624,0.855607478970764,0.130433534538815,0.583617890564848,0.407070425104032,0.0748589493500124,-0.221192826668702,0.348660348449319
"ENSMUSG00000024169","ENSMUSG00000024169","Ift140","paleturquoise",-0.27814347220068,-0.176152477858377,0.111852555541571,-0.0773865499240366,-0.15354615463649,0.235064966132109,0.457546852648875,0.638720175456792,0.745721686226872,0.518075585533621,0.116478260685331,0.624816205635555,0.144294513573794,0.543888084910677,-0.0247768625948533,0.917418413138166,0.159882170914399,0.500739023282539,0.027320915081066,0.908971200207765,0.1989088875889,0.400505521625392,-0.27646113413227,0.238026139843204,0.254197972196437,0.279475079955998,0.157893832475696,0.506149050559999,0.291188541988408,0.212913662912511,0.232992900125955,0.322869829503363,-0.162121928028984,0.494678660568351,0.0488907957887366,0.837814711323878
"ENSMUSG00000032841","ENSMUSG00000032841","Prr5l","paleturquoise",-0.192735524677773,-0.139510027888885,0.148351949501503,0.0772915675083789,-0.0650879427178162,0.415579011070077,0.557461948913611,0.532496076831129,0.746023922843026,0.785138928466051,0.0217261837216103,0.927558986143579,0.373479168722039,0.104797813484728,0.0520440867181453,0.827500204835959,-0.341235541722025,0.140910770259462,-0.505336430998526,0.0230360974903973,0.172080946387653,0.468172175449038,0.256231256242893,0.275514683840605,0.101844509868903,0.669197630738379,0.221528676265139,0.347910222193155,0.0832613572563669,0.72709896813769,-0.3921575948689,0.0872396566129774,-0.160024383878569,0.500353155759513,-0.111960455319266,0.638394500949761
"ENSMUSG00000050157","ENSMUSG00000050157","Gm867","paleturquoise",-0.156827220469507,-0.0156055638098647,-0.11980471581209,0.0761115615660022,-0.0664523675314242,0.509062701455117,0.947935103030087,0.614892086082069,0.749781699032133,0.780739107842601,0.10672570582798,0.654267075378311,-0.0617862473446297,0.795811562349399,-0.122627364812376,0.606521151476379,-0.0832087482285571,0.727265100197668,-0.0258588741939669,0.913824634184308,0.140026664940832,0.555988995145885,0.184917593838614,0.435099391767958,-0.158248390143535,0.505182288691929,-0.501275880581851,0.0243460215641003,-0.353686098228681,0.126059442576937,-0.0281151881627086,0.906335798269471,0.171837044895553,0.468812611937448,0.409043833998052,0.0733244468150292
"ENSMUSG00000030825","ENSMUSG00000030825","Hsd17b14","paleturquoise",-0.276184622602474,0.275516352818823,-0.613448547126198,-0.075762976894397,0.172654987709147,0.238515134331153,0.239699603049692,0.00402024862420071,0.750892824336601,0.466666606959084,0.377463923563376,0.100853360229995,-0.0612635206941429,0.79750451819796,-0.497419281231166,0.0256440438245364,-0.0802062798653667,0.736765691037304,0.177966692829577,0.452852556748327,0.503989494692082,0.023464268765798,0.185169584735021,0.434462769208025,-0.471035218660463,0.0360534047820637,0.0460687048616177,0.847067552922469,-0.138897169434448,0.559211481219361,0.338860295407077,0.143877784127033,0.452741370542801,0.0450171584177966,0.0304414346767239,0.898622819058368
"ENSMUSG00000049044","ENSMUSG00000049044","Rapgef4","paleturquoise",-0.324679028016782,0.232220359523061,-0.355225238341522,0.0749668207264667,0.0586266609292029,0.162505211918449,0.324522587065111,0.124304134201482,0.753432366883244,0.806057654022614,0.294778931550773,0.207067510627383,-0.245182590564882,0.297458555623747,-0.235885303966504,0.316726535557407,0.0433681064610962,0.855940149541275,0.0139000860690356,0.953618872986041,0.314476600308236,0.176892492543216,0.00279058545870929,0.990683906344594,-0.108581884874473,0.648622049644541,-0.0668173258556981,0.779563318336672,-0.135711896126172,0.568343490437046,0.252706755811042,0.28240200125177,0.121343615902723,0.610322508947551,0.208451550069029,0.377807119721159
"ENSMUSG00000087150","ENSMUSG00000087150",NA,"paleturquoise",-0.00399481567356573,0.15436212058383,-0.160535709675106,0.074427981842613,0.0831247812363689,0.9866639934188,0.515827157048468,0.498966963192411,0.75515251653736,0.727530280660567,0.215805976549454,0.360819881030871,0.31728913710492,0.172842737587682,-0.23792570822622,0.312435300670409,-0.31624836959036,0.174333880675639,-0.181814246025932,0.442979804666205,0.173646173833429,0.464072761662811,0.330457124015462,0.154725192601059,-0.156540396043658,0.509847583538425,0.143481446006323,0.546184163596296,-0.0367321996402177,0.877810610758704,-0.0579488950332651,0.808259581559191,0.201456345258162,0.394374129812902,-0.166770197982117,0.482216713962397
"ENSMUSG00000021384","ENSMUSG00000021384","Susd3","paleturquoise",-0.213565854514818,-0.185409067356448,0.291487818248572,0.0738352659918377,0.0749491129475667,0.36594705178548,0.433858203137434,0.212422243815666,0.757045941130468,0.753488878174082,0.463315796158018,0.0396486334804744,0.236048493000656,0.316382034449372,-0.495362072096961,0.0263584444739635,-0.502010538297218,0.024104758716052,0.157307836053319,0.507748816735368,-0.396773832924911,0.0832565685287898,0.478711359008414,0.032735157412696,-0.289454182979135,0.215776283381351,0.361889746223125,0.116904377949211,0.186542985861717,0.431001704425707,0.329519588362184,0.1559696414342,0.507165264641575,0.0224646766730655,0.12835954810151,0.589666941168778
"ENSMUSG00000074092","ENSMUSG00000074092",NA,"paleturquoise",-0.339459057706,0.243933504543264,-0.559912490120644,0.072879890144786,0.00659670697500599,0.143125757406165,0.300004622960316,0.0102483255161022,0.760100682115487,0.977979644033082,0.638182440397845,0.00246276480275664,-0.0824059014908109,0.729801829447134,-0.776587213420532,5.66205000756393e-05,-0.163707197189127,0.490410990353893,0.499652675795388,0.0248858581086235,0.363821624746668,0.114819742069936,0.241738524986679,0.304510798029201,-0.637313984301934,0.002507264795603,0.053772816126366,0.821856889648918,-0.248716919639584,0.290326126933601,0.725513522970962,0.000294248906740196,0.78328768577003,4.42054656342506e-05,0.0724120400309411,0.761597848174525
"ENSMUSG00000052760","ENSMUSG00000052760","A630001G21Rik","paleturquoise",-0.0106341907699112,0.313547642493744,-0.384572387860724,-0.0726629795072512,-0.0217739812299562,0.964508771775846,0.178244161014488,0.0940868414707958,0.760794715565509,0.927400018474645,0.144923017009331,0.542116222413326,-0.149596564886726,0.529023863854649,-0.251850744616662,0.284090702582771,0.0851965615536504,0.720996062652964,0.276107238929742,0.238652098749448,0.276222272268214,0.238448515033139,-0.0319132839472447,0.89374718117678,-0.326668852412035,0.15979616555279,0.0463371858422996,0.846186430271872,-0.197090908618745,0.404912953441346,0.259062711538131,0.270058222490816,0.293886474691791,0.208510629732671,-0.143514806109209,0.546089869366692
"ENSMUSG00000020669","ENSMUSG00000020669","Sh3yl1","paleturquoise",-0.265237126462877,0.0566926274420275,-0.155961164506684,0.0725121482653814,-0.0665486639390432,0.258396134190475,0.812344608036261,0.51143438669897,0.761277423256254,0.780428824230753,0.556563165066262,0.010812103568256,0.318477476059576,0.171150843344952,-0.61325268408526,0.00403524094341673,-0.245503049228447,0.296807484268604,0.283427224145473,0.225920239790618,0.150269026563431,0.527152230580482,0.2124087488353,0.368611604888252,-0.293766663649498,0.208704872070443,0.404203884072851,0.0771304337295828,0.197883042275636,0.402989290285032,0.561796509283959,0.00994184148605477,0.505742176934437,0.0229083380652294,-0.121737073861076,0.609156398711435
"ENSMUSG00000032469","ENSMUSG00000032469","Dbr1","paleturquoise",-0.253738460890434,-0.451791339933499,0.559446316047157,0.0722823787768183,-0.196012056111897,0.280374980698088,0.0455255654474324,0.0103253326306688,0.762012921478117,0.407540951275735,0.13073842299159,0.582730876771075,0.492158683720586,0.0275020269408825,-0.183451518383435,0.438812982640606,-0.464897470994508,0.0388902723178127,-0.059656472287045,0.802714693264421,-0.320066377293387,0.16890639932345,0.347885060688248,0.132833681606111,-0.149288055874003,0.529883556102194,0.238218448902564,0.311822514223325,0.0586393210663134,0.806016537049881,-0.0720372668371194,0.762797747896353,0.189495616402756,0.423610605913826,-0.234759954928948,0.319108327348994
"ENSMUSG00000024440","ENSMUSG00000024440","Pcdh12","paleturquoise",-0.0275586069879429,0.138158944458666,-0.174568375519031,-0.0720904372615841,0.270109837629587,0.90818244008174,0.561322126038632,0.461666046667575,0.762627482015174,0.249421512902235,0.0666976187370149,0.779948929173879,-0.128271845652961,0.589923317600266,-0.0678800208019141,0.7761422569983,-0.080266698166215,0.736574143665111,-0.114517383606936,0.630695674017979,0.111528164864512,0.639699669039304,0.181429200542385,0.443962728855985,-0.0811419443711637,0.733800986874067,-0.433459422095329,0.056227273461424,-0.614797233439446,0.00391826047359073,-0.110511085492686,0.64277444421109,0.0735310505952602,0.758018272531639,-0.030983136738322,0.896827964639595
"ENSMUSG00000022108","ENSMUSG00000022108","Itm2b","paleturquoise",0.0654563497599089,-0.335860760759777,0.594365114847692,-0.0718304151984996,-0.0623780339664618,0.783950312741306,0.147686777277221,0.00571529786469334,0.763460241731327,0.793896001830391,0.0808089479541133,0.734855690941465,0.496419680426747,0.025989237666714,-0.139851376086154,0.55648855640259,-0.569609283198488,0.00874931419325727,-0.0344053530158791,0.885500417607868,-0.63017803800649,0.00289895362897131,0.490003075220851,0.0282932943775833,-0.209534246091955,0.375278479678872,0.265619411653161,0.257684742218306,0.199723781396731,0.398538513243258,-0.123307990513397,0.604509658046523,0.270467664501503,0.248770411783771,-0.110599309694728,0.642507507392704
"ENSMUSG00000003585","ENSMUSG00000003585","Sec14l2","paleturquoise",-0.360046321447168,-0.0701153917121128,-0.231948032801661,0.0716640838802434,-0.307553880371007,0.11891874339764,0.768959089874725,0.325106394646479,0.763993074025291,0.187134163400579,0.552580155006826,0.0115150177137557,0.250102250106988,0.287559416793403,-0.592998928053736,0.00585629323276123,-0.214737068255323,0.363261229365883,0.193941601438004,0.412610340179306,0.386653230406811,0.0921705515187169,0.23236839589711,0.32420549200158,-0.346400336528934,0.134608070932965,0.0672537610183866,0.778157856369183,0.127485520775757,0.592224037439673,0.465797580372272,0.038463750340197,0.48543095144014,0.030030832628778,0.138595991026544,0.560072149331088
"ENSMUSG00000109764","ENSMUSG00000109764","Klkb1","paleturquoise",-0.014454216271493,-0.0984833610226012,-0.181166852313409,0.0715459141607522,-0.137000795762125,0.951771898551296,0.67954902484322,0.444633089005645,0.76437168563954,0.564640442781319,0.110753810521412,0.642040141403479,-0.0738907003483914,0.756868799976956,-0.172753693439306,0.466407973845444,0.0379615646068299,0.87375198915547,0.177702334290665,0.45353503530617,0.101217439520475,0.671124544555958,0.0651721066796444,0.784867344316788,-0.270105408975235,0.249429578083393,-0.206653963410686,0.382026501212543,-0.257962213031175,0.272170874706228,0.175797422655286,0.458468471347927,0.223855678880628,0.342738617268962,0.0960425831140301,0.687100818860328
"ENSMUSG00000016624","ENSMUSG00000016624","Phf21b","paleturquoise",-0.402839466258591,0.118838454818241,-0.268672069177141,0.0714323474101197,-0.172220658407179,0.0782294556466913,0.617768289606269,0.252048634072806,0.764735598018775,0.467805519213145,0.199319422276012,0.399513898709134,0.00301791039660063,0.989925039989153,-0.292219211571024,0.211224429276294,-0.0257949178123466,0.914037013958097,0.184182780499988,0.436958608895129,0.342729140489627,0.139067211827015,-0.0259524023740622,0.91351406555258,-0.31074428515672,0.182365656203688,0.35515664910068,0.124381983820047,0.162441820423079,0.493816026804614,0.258125707038111,0.271856359745869,0.254837200759029,0.278226210748474,-0.105657635481169,0.657523532520917
